genus_name common_name height_range_id diameter age_yrs
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 12.870636550308008
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5.75 25.609856262833677
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13.6 16.930869267624914
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 16.92539356605065
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8 24.695414099931554
PRUNUS "KWANZAN FLOWERING CHERRY" 3 15 33.596167008898014
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 15.550992470910336
PRUNUS "KWANZAN FLOWERING CHERRY" 3 21 33.60164271047228
PRUNUS "KWANZAN FLOWERING CHERRY" 1 2 18.694045174537987
PRUNUS "KWANZAN FLOWERING CHERRY" 1 2 18.694045174537987
PRUNUS "KWANZAN FLOWERING CHERRY" 3 13 31.76454483230664
PRUNUS "KWANZAN FLOWERING CHERRY" 3 3 31.381245722108144
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10.5 29.691991786447637
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 16.520191649555098
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 22.86652977412731
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12.5 24.670773442847366
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.5 26.858316221765914
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 24.72826830937714
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 23.572895277207394
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8 32.878850102669404
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 32.878850102669404
PRUNUS "KWANZAN FLOWERING CHERRY" 1 8.75 19.78097193702943
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 29.689253935660506
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 12.695414099931554
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 12.539356605065024
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.906913073237508
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.25 23.5564681724846
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9.75 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16.5 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16.25 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 3 16 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 24.5 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11.25 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11.25 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11.5 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11.75 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14.5 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13.5 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11.5 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9.25 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12.5 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14.25 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 17.5 33.960301163586585
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 33.960301163586585
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 33.97125256673511
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14.5 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10.5 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14.5 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 3 12 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10.75 33.93018480492813
PRUNUS "KWANZAN FLOWERING CHERRY" 2 23.5 33.93018480492813
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10.5 33.67556468172484
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8.25 33.67556468172484
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10.25 33.67556468172484
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 33.67556468172484
PRUNUS "KWANZAN FLOWERING CHERRY" 3 27 33.60164271047228
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14 33.596167008898014
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 33.58521560574949
PRUNUS "KWANZAN FLOWERING CHERRY" 2 23 33.58521560574949
PRUNUS "KWANZAN FLOWERING CHERRY" 1 19 33.58521560574949
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4 33.607118412046546
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 33.60164271047228
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16.25 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14.75 32.98562628336756
PRUNUS "KWANZAN FLOWERING CHERRY" 2 20 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 3 17 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11.25 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 17 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 17 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 3 18 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 19 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10.5 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 3 5.25 15.679671457905544
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13 26.680355920602327
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 15.679671457905544
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 15.685147159479808
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9.25 32.91444216290212
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8.5 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12.75 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13.25 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 22 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 29 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16.5 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9.5 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10.75 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 21 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 3 16.5 32.89253935660506
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 32.89253935660506
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4 32.89253935660506
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 32.89253935660506
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14.25 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 1 9 32.878850102669404
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 32.878850102669404
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 32.878850102669404
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11.75 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13.5 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 18 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13 32.9719370294319
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 18 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 19 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8.5 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 15 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13 32.87337440109514
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 26.680355920602327
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 15.737166324435318
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4.5 26.70773442847365
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 27.564681724845997
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 27.540041067761805
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6 27.408624229979466
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.597535934291582
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 26.869267624914443
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 25.574264202600958
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 24.67624914442163
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12.5 27.014373716632445
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 27.014373716632445
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 27.014373716632445
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 26.973305954825463
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3.5 26.855578370978783
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 26.72416153319644
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7.5 26.639288158795345
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8.5 26.639288158795345
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14 26.510609171800137
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 26.527036276522928
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6.5 25.935660506502394
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 24.689938398357288
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 25.66461327857632
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 25.66461327857632
PRUNUS "KWANZAN FLOWERING CHERRY" 3 7 25.568788501026695
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 25.568788501026695
PRUNUS "KWANZAN FLOWERING CHERRY" 3 17.5 23.690622861054074
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4 24.706365503080082
PRUNUS "KWANZAN FLOWERING CHERRY" 2 17.5 24.646132785763175
PRUNUS "KWANZAN FLOWERING CHERRY" 2 27 24.61054072553046
PRUNUS "KWANZAN FLOWERING CHERRY" 4 17.25 33.67556468172484
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8.5 26.51334702258727
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6.75 26.51334702258727
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6.75 16.539356605065024
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.575633127994525
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 12.772073921971252
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 12.772073921971252
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.931553730321697
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 15.679671457905544
PRUNUS "KWANZAN FLOWERING CHERRY" 1 13 15.75359342915811
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 5.634496919917864
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.108145106091717
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 15 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 3 18 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 15.5 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 21 32.9719370294319
PRUNUS "KWANZAN FLOWERING CHERRY" 3 20 32.9719370294319
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14.5 32.9719370294319
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6.5 15.718001368925394
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 18.535249828884325
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.853524982888432
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 30.595482546201232
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 5.61533196440794
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.616016427104723
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.616016427104723
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 25.609856262833677
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 26.72416153319644
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 12.618754277891854
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7.5 16.930869267624914
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 24.607802874743328
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.657768651608487
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.108145106091717
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.711156741957563
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 3 22 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 2 15.5 32.9719370294319
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.657768651608487
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.737850787132102
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.934976043805612
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 33.74127310061601
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 20.736481861738536
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3.5 20.799452429842574
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3.5 20.799452429842574
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 19.761806981519506
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11.75 20.56399726214921
PRUNUS "KWANZAN FLOWERING CHERRY" 3 3 19.95071868583162
PRUNUS "KWANZAN FLOWERING CHERRY" 3 3 19.95071868583162
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 19.84394250513347
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 19.76454483230664
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 19.633127994524298
PRUNUS "KWANZAN FLOWERING CHERRY" 1 9 17.752224503764545
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 18.61738535249829
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 22.78986995208761
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8 27.408624229979466
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 27.405886379192335
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6 27.405886379192335
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10.75 24.687200547570157
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 27.025325119780973
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11.25 27.014373716632445
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13 27.014373716632445
PRUNUS "KWANZAN FLOWERING CHERRY" 2 18 26.973305954825463
PRUNUS "KWANZAN FLOWERING CHERRY" 2 21 26.90759753593429
PRUNUS "KWANZAN FLOWERING CHERRY" 2 15 26.850102669404517
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 26.72416153319644
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 26.70773442847365
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 26.642026009582477
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 23.592060232717316
PRUNUS "KWANZAN FLOWERING CHERRY" 3 11 24.59958932238193
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 25.574264202600958
PRUNUS "KWANZAN FLOWERING CHERRY" 3 13 24.5968514715948
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4 24.692676249144423
PRUNUS "KWANZAN FLOWERING CHERRY" 2 15 24.61327857631759
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 24.56399726214921
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13.5 24.56399726214921
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11.75 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 18 33.596167008898014
PRUNUS "KWANZAN FLOWERING CHERRY" 3 20 33.596167008898014
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 28.54757015742642
PRUNUS "KWANZAN FLOWERING CHERRY" 2 17 33.58521560574949
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.778918548939084
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.778918548939084
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.792607802874743
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.792607802874743
PRUNUS "KWANZAN FLOWERING CHERRY" 3 25 33.60164271047228
PRUNUS "KWANZAN FLOWERING CHERRY" 2 18 33.60164271047228
PRUNUS "KWANZAN FLOWERING CHERRY" 3 26.25 33.60164271047228
PRUNUS "KWANZAN FLOWERING CHERRY" 2 21 33.960301163586585
PRUNUS "KWANZAN FLOWERING CHERRY" 3 25.5 33.60164271047228
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7.25 24.722792607802873
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.657768651608487
PRUNUS "KWANZAN FLOWERING CHERRY" 2 27 30.579055441478438
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.25 12.772073921971252
PRUNUS "KWANZAN FLOWERING CHERRY" 3 8 31.67145790554415
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.682409308692677
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 31.381245722108144
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8 26.68309377138946
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.77618069815195
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 16.922655715263517
PRUNUS "KWANZAN FLOWERING CHERRY" 2 18.5 33.58521560574949
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 32.878850102669404
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 32.878850102669404
PRUNUS "KWANZAN FLOWERING CHERRY" 3 16 28.635181382614647
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13 9.54962354551677
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 32.98562628336756
PRUNUS "KWANZAN FLOWERING CHERRY" 2 22.75 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14.25 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14.25 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14.5 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12.5 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10.25 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8.75 33.96851471594798
PRUNUS "KWANZAN FLOWERING CHERRY" 2 24.5 33.960301163586585
PRUNUS "KWANZAN FLOWERING CHERRY" 2 22 33.960301163586585
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16.5 33.960301163586585
PRUNUS "KWANZAN FLOWERING CHERRY" 2 19 33.960301163586585
PRUNUS "KWANZAN FLOWERING CHERRY" 2 19 33.960301163586585
PRUNUS "KWANZAN FLOWERING CHERRY" 2 20 33.960301163586585
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13.5 33.719370294318956
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12.5 33.719370294318956
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5.25 33.960301163586585
PRUNUS "KWANZAN FLOWERING CHERRY" 2 17 33.97125256673511
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.657768651608487
PRUNUS "KWANZAN FLOWERING CHERRY" 3 20 33.79876796714579
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14.5 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 15.5 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6.5 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 4 21 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 4 24 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 3 17 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 33.93018480492813
PRUNUS "KWANZAN FLOWERING CHERRY" 2 21.5 33.93018480492813
PRUNUS "KWANZAN FLOWERING CHERRY" 2 18 33.93018480492813
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.482546201232033
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.655030800821355
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13 33.596167008898014
PRUNUS "KWANZAN FLOWERING CHERRY" 3 22 33.596167008898014
PRUNUS "KWANZAN FLOWERING CHERRY" 3 25 33.596167008898014
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 33.60164271047228
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 33.60164271047228
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 33.58521560574949
PRUNUS "KWANZAN FLOWERING CHERRY" 2 18 33.58521560574949
PRUNUS "KWANZAN FLOWERING CHERRY" 2 15 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12.75 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7.5 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 14 32.8952772073922
PRUNUS "KWANZAN FLOWERING CHERRY" 2 15.75 32.98562628336756
PRUNUS "KWANZAN FLOWERING CHERRY" 3 17 32.98562628336756
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 17 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12.5 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 15.737166324435318
PRUNUS "KWANZAN FLOWERING CHERRY" 2 15 32.9719370294319
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12.75 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 2 18 32.97467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.482546201232033
PRUNUS "KWANZAN FLOWERING CHERRY" 3 22 32.917180013689254
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.482546201232033
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.543463381245722
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.86652977412731
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.872005475701574
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.872005475701574
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.872005475701574
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.787132101300479
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13.5 32.91444216290212
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4.5 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6.5 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 13 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 24.75 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 25 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 2 17.5 32.91170431211499
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.792607802874743
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.940451745379876
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.940451745379876
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.940451745379876
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.940451745379876
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.940451745379876
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 32.89253935660506
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 32.89253935660506
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 32.89253935660506
PRUNUS "KWANZAN FLOWERING CHERRY" 2 16 32.8952772073922
